======================================================================
DEEP RE: PE_0529.bin
PATH   : /tmp/critical_modules/PE_0529.bin
│            lVar10 = lVar10 + 1;
│          } while (lVar10 < (int)uVar11);
│        }
│        uVar6 = FUN_0002a7a8(puVar7,uVar11,(longlong)puVar8);
│        uVar12 = uVar6 & 0xffffffff;
│        FUN_000028d0((longlong)puVar8);
│        if ((int)uVar6 < 0) goto LAB_0002cf10;
│        uVar3 = uVar3 + iVar15 * -8;
│        if (0 < (int)uVar3) {
│          uVar6 = FUN_0002a6fc(puVar7,uVar3,0);
│          uVar12 = uVar6 & 0xffffffff;
│          if ((int)uVar6 < 0) goto LAB_0002cf10;
│        }
│      }
│      uVar9 = FUN_0002a598(param_1,puVar7);
│      uVar11 = (uint)uVar9;
│    }
│    else {
│      uVar6 = FUN_0002a6fc(param_1,uVar3 - uVar11,0);
│      uVar11 = (uint)uVar6;
│    }
│    uVar12 = (ulonglong)uVar11;
│  LAB_0002cf10:
│    FUN_0002a6d8((longlong)puVar7);
│    return uVar12;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002CF3C  FUN_0002cf3c  (3 params)
│  Called from: 0x0002CFD8(FUN_0002cfd8) 0x0002D358(FUN_0002d358) 0x0002D024(FUN_0002d024) 
│
│  
│  int * FUN_0002cf3c(int param_1,uint param_2,longlong param_3)
│  
│  {
│    int iVar1;
│    undefined4 *puVar2;
│    int *piVar3;
│    undefined1 *puVar4;
│    
│    iVar1 = FUN_0002ca8c(param_1,param_2,param_3);
│    if (iVar1 == 0) {
│      piVar3 = (int *)FUN_00002888(0x20);
│      if (piVar3 != (int *)0x0) {
│        *piVar3 = param_1;
│        piVar3[1] = param_2;
│        if (0 < (int)param_2) {
│          puVar4 = FUN_00002888(param_2);
│          *(undefined1 **)(piVar3 + 2) = puVar4;
│          if (puVar4 == (undefined1 *)0x0) {
│            FUN_000028d0((longlong)piVar3);
│            return (int *)0x0;
│          }
│          FUN_0000047c(puVar4,param_3,(longlong)(int)param_2);
│        }
│        piVar3[4] = 0;
│        piVar3[5] = 0;
│        piVar3[6] = 0;
│        piVar3[7] = 0;
│        return piVar3;
│      }
│    }
│    else {
│      puVar2 = (undefined4 *)FUN_0002df28();
│      *puVar2 = 0x16;
│    }
│    return (int *)0x0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002CFD8  FUN_0002cfd8  (4 params)
│  Called from: 0x0002E26C(FUN_0002e26c) 0x0002E130(FUN_0002e130) 0x0002E36C(FUN_0002e36c) 0x0002DFFC(FUN_0002dffc) 
│
│  
│  undefined8 FUN_0002cfd8(longlong param_1,int param_2,uint param_3,longlong param_4)
│  
│  {
│    int *piVar1;
│    undefined8 uVar2;
│    
│    piVar1 = FUN_0002cf3c(param_2,param_3,param_4);
│    if (piVar1 == (int *)0x0) {
│      uVar2 = 0xffffffff;
│    }
│    else {
│      if (*(longlong *)(param_1 + 0x10) == 0) {
│        *(int **)(param_1 + 8) = piVar1;
│      }
│      else {
│        *(int **)(*(longlong *)(param_1 + 0x10) + 0x18) = piVar1;
│      }
│      *(int **)(param_1 + 0x10) = piVar1;
│      piVar1[6] = 0;
│      piVar1[7] = 0;
│      uVar2 = 0;
│    }
│    return uVar2;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D024  FUN_0002d024  (3 params)
│  Called from: 0x0002D218(FUN_0002d218) 0x0002D024(FUN_0002d024) 
│
│  
│  undefined4 FUN_0002d024(uint *param_1,int param_2,int param_3)
│  
│  {
│    uint uVar1;
│    int iVar2;
│    undefined4 uVar3;
│    uint *puVar4;
│    uint *puVar5;
│    uint *puVar6;
│    undefined8 uVar7;
│    ulonglong uVar8;
│    
│    puVar5 = (uint *)0x0;
│    if (*(longlong *)(param_1 + 4) != 0) {
│      FUN_0002a6d8(*(longlong *)(param_1 + 4));
│      param_1[4] = 0;
│      param_1[5] = 0;
│    }
│    uVar1 = FUN_0002d520(*param_1,param_2);
│    if ((uVar1 == 0) || ((int)param_1[1] <= (int)uVar1)) {
│      uVar1 = *param_1;
│      if (uVar1 == 0) {
│        uVar7 = FUN_0002c3c8((longlong)param_1,param_2,param_3);
│        iVar2 = (int)uVar7;
│  LAB_0002d206:
│        if (iVar2 < 0) goto LAB_0002d20e;
│      }
│      else {
│        if (uVar1 == 1) {
│          uVar7 = FUN_0002c56c((longlong)param_1,param_2,param_3);
│          iVar2 = (int)uVar7;
│          goto LAB_0002d206;
│        }
│        if (uVar1 == 2) {
│          uVar7 = FUN_0002c6d8((longlong)param_1,param_2,param_3);
│          iVar2 = (int)uVar7;
│          goto LAB_0002d206;
│        }
│        if (uVar1 == 3) {
│          uVar7 = FUN_0002c7a8((longlong)param_1,param_2,param_3);
│          iVar2 = (int)uVar7;
│          goto LAB_0002d206;
│        }
│        if (uVar1 == 4) {
│          uVar7 = FUN_0002c8e0((longlong)param_1,param_3);
│          iVar2 = (int)uVar7;
│          goto LAB_0002d206;
│        }
│        if (uVar1 == 5) {
│          uVar7 = FUN_0002c9cc((longlong)param_1);
│          iVar2 = (int)uVar7;
│          goto LAB_0002d206;
│        }
│        if (uVar1 == 7) {
│          puVar5 = (uint *)FUN_0002a524();
│          *(uint **)(param_1 + 4) = puVar5;
│          if (puVar5 == (uint *)0x0) goto LAB_0002d20e;
│          uVar8 = FUN_0002a6fc(puVar5,4,9);
│          if (-1 < (int)uVar8) {
│            uVar8 = FUN_0002a7a8(*(uint **)(param_1 + 4),1,*(longlong *)(param_1 + 2));
│            if (-1 < (int)uVar8) goto LAB_0002d10f;
│          }
│          FUN_0002a6d8(*(longlong *)(param_1 + 4));
│          param_1[4] = 0;
│          param_1[5] = 0;
│          goto LAB_0002d20e;
│        }
│      }
│  LAB_0002d10f:
│      uVar3 = **(undefined4 **)(param_1 + 4);
│    }
│    else {
│      puVar4 = (uint *)FUN_0002cf3c(*param_1,uVar1,*(longlong *)(param_1 + 2));
│      if (puVar4 != (uint *)0x0) {
│        puVar5 = (uint *)FUN_0002cf3c(*param_1,param_1[1] - uVar1,
│                                      (longlong)(int)uVar1 + *(longlong *)(param_1 + 2));
│        if (puVar5 != (uint *)0x0) {
│          iVar2 = FUN_0002d024(puVar4,param_2,param_3);
│          if (-1 < iVar2) {
│            iVar2 = FUN_0002d024(puVar5,param_2,param_3);
│            if (-1 < iVar2) {
│              puVar6 = (uint *)FUN_0002a524();
│              *(uint **)(param_1 + 4) = puVar6;
│              if (puVar6 != (uint *)0x0) {
│                uVar7 = FUN_0002a598(puVar6,*(uint **)(puVar4 + 4));
│                if (-1 < (int)uVar7) {
│                  uVar7 = FUN_0002a598(*(uint **)(param_1 + 4),*(uint **)(puVar5 + 4));
│                  if (-1 < (int)uVar7) {
│                    FUN_0002c280((longlong)puVar4);
│                    FUN_0002c280((longlong)puVar5);
│                    goto LAB_0002d10f;
│                  }
│                }
│              }
│            }
│          }
│        }
│      }
│      FUN_0002c280((longlong)puVar4);
│      FUN_0002c280((longlong)puVar5);
│  LAB_0002d20e:
│      uVar3 = 0xffffffff;
│    }
│    return uVar3;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D218  FUN_0002d218  (1 params)
│  Called from: 0x0002D268(FUN_0002d268) 0x0002D358(FUN_0002d358) 
│
│  
│  int FUN_0002d218(int *param_1)
│  
│  {
│    int iVar1;
│    uint *puVar2;
│    int iVar3;
│    
│    puVar2 = *(uint **)(param_1 + 2);
│    iVar3 = 0;
│    while( true ) {
│      if (puVar2 == (uint *)0x0) {
│        return iVar3;
│      }
│      iVar1 = FUN_0002d024(puVar2,*param_1,param_1[6]);
│      if (iVar1 < 0) break;
│      puVar2 = *(uint **)(puVar2 + 6);
│      iVar3 = iVar3 + iVar1;
│    }
│    return -1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D268  FUN_0002d268  (1 params)
│  Called from: 0x0002D358(FUN_0002d358) 
│
│  
│  undefined8 FUN_0002d268(uint *param_1)
│  
│  {
│    bool bVar1;
│    int iVar2;
│    uint uVar3;
│    uint uVar4;
│    int iVar5;
│    undefined4 *puVar6;
│    uint *puVar7;
│    
│    uVar4 = 0;
│    while( true ) {
│      iVar5 = 0;
│      for (puVar7 = *(uint **)(param_1 + 2); puVar7 != (uint *)0x0; puVar7 = *(uint **)(puVar7 + 6)) {
│        iVar2 = FUN_0002cb7c(puVar7,uVar4,param_1[6]);
│        iVar5 = iVar5 + iVar2;
│      }
│      uVar3 = FUN_0002d464((int)((iVar5 + 7 >> 0x1f & 7U) + iVar5 + 7) >> 3,param_1[1]);
│      if ((int)uVar3 < 0) break;
│      bVar1 = (int)uVar3 <= (int)uVar4;
│      uVar4 = uVar3;
│      if (bVar1) {
│  LAB_0002d2d3:
│        if ((int)*param_1 < (int)uVar3) {
│          if (param_1[6] != 0) goto LAB_0002d317;
│          if (0x28 < uVar3) goto LAB_0002d317;
│          *param_1 = uVar3;
│        }
│        while( true ) {
│          iVar5 = FUN_0002d218((int *)param_1);
│          if (iVar5 < 0) {
│            return 0xffffffff;
│          }
│          uVar4 = FUN_0002d464((int)((iVar5 + 7 >> 0x1f & 7U) + iVar5 + 7) >> 3,param_1[1]);
│          if ((int)uVar4 < 0) break;
│          if ((int)uVar4 <= (int)*param_1) {
│            return 0;
│          }
│          if ((param_1[6] == 0) && ((int)uVar4 < 0x29)) {
│            *param_1 = uVar4;
│          }
│          else {
│  LAB_0002d317:
│            puVar6 = (undefined4 *)FUN_0002df28();
│            *puVar6 = 0x16;
│          }
│        }
│        puVar6 = (undefined4 *)FUN_0002df28();
│        *puVar6 = 0x22;
│        return 0xffffffff;
│      }
│    }
│    uVar3 = 0xffffffff;
│    goto LAB_0002d2d3;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D358  FUN_0002d358  (1 params)
│  Called from: 0x0002BAD4(FUN_0002bad4) 0x0002BBCC(FUN_0002bbcc) 
│
│  
│  undefined1 * FUN_0002d358(uint *param_1)
│  
│  {
│    uint uVar1;
│    int iVar2;
│    int *piVar3;
│    uint *puVar4;
│    undefined8 uVar5;
│    ulonglong uVar6;
│    undefined1 *puVar7;
│    uint uVar8;
│    longlong lVar9;
│    
│    if (param_1[6] == 0) {
│      uVar1 = param_1[7];
│      if (uVar1 != 0) {
│        uVar8 = 1;
│        if (uVar1 == 1) {
│          puVar4 = (uint *)0x0;
│          uVar8 = 0;
│          iVar2 = 6;
│        }
│        else {
│          if (uVar1 != 2) {
│            return (undefined1 *)0x0;
│          }
│          puVar4 = param_1 + 8;
│          iVar2 = 7;
│        }
│        piVar3 = FUN_0002cf3c(iVar2,uVar8,(longlong)puVar4);
│        if (piVar3 == (int *)0x0) {
│          return (undefined1 *)0x0;
│        }
│        *(undefined8 *)(piVar3 + 6) = *(undefined8 *)(param_1 + 2);
│        *(int **)(param_1 + 2) = piVar3;
│      }
│      uVar5 = FUN_0002d268(param_1);
│      iVar2 = (int)uVar5;
│    }
│    else {
│      iVar2 = FUN_0002d218((int *)param_1);
│    }
│    if ((-1 < iVar2) && (puVar4 = (uint *)FUN_0002a524(), puVar4 != (uint *)0x0)) {
│      for (lVar9 = *(longlong *)(param_1 + 2); lVar9 != 0; lVar9 = *(longlong *)(lVar9 + 0x18)) {
│        uVar5 = FUN_0002a598(puVar4,*(uint **)(lVar9 + 0x10));
│        if ((int)uVar5 < 0) goto LAB_0002d403;
│      }
│      if (param_1[6] == 0) {
│        uVar6 = FUN_0002cc7c(puVar4,(int *)param_1);
│        iVar2 = (int)uVar6;
│      }
│      else {
│        uVar6 = FUN_0002cdac(puVar4,(int *)param_1);
│        iVar2 = (int)uVar6;
│      }
│      if (-1 < iVar2) {
│        puVar7 = FUN_0002a638(puVar4);
│        FUN_0002a6d8((longlong)puVar4);
│        return puVar7;
│      }
│  LAB_0002d403:
│      FUN_0002a6d8((longlong)puVar4);
│    }
│    return (undefined1 *)0x0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D43C  FUN_0002d43c  (2 params)
│  Called from: 0x0002CC7C(FUN_0002cc7c) 
│
│  
│  int FUN_0002d43c(int param_1,int param_2)
│  
│  {
│    return *(int *)(&DAT_00080a34 + (longlong)param_1 * 0x1c) -
│           *(int *)(&DAT_00080a3c + ((longlong)param_1 * 7 + (longlong)param_2) * 4);
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D464  FUN_0002d464  (2 params)
│  Called from: 0x0002D268(FUN_0002d268) 
│
│  
│  int FUN_0002d464(int param_1,int param_2)
│  
│  {
│    int *piVar1;
│    int iVar2;
│    int *piVar3;
│    
│    iVar2 = 1;
│    piVar1 = (int *)(&DAT_00080a58 + (longlong)param_2 * 4);
│    piVar3 = &DAT_00080a50;
│    do {
│      if (param_1 <= *piVar3 - *piVar1) {
│        return iVar2;
│      }
│      piVar3 = piVar3 + 7;
│      iVar2 = iVar2 + 1;
│      piVar1 = piVar1 + 7;
│    } while ((longlong)piVar3 < 0x80e95);
│    return -1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D4A8  FUN_0002d4a8  (1 params)
│  Called from: 0x0002BCEC(FUN_0002bcec) 
│
│  
│  undefined4 FUN_0002d4a8(int param_1)
│  
│  {
│    return *(undefined4 *)(&DAT_00080a30 + (longlong)param_1 * 0x1c);
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D4BC  FUN_0002d4bc  (1 params)
│  Called from: 0x0002BCEC(FUN_0002bcec) 
│
│  
│  undefined4 FUN_0002d4bc(int param_1)
│  
│  {
│    return *(undefined4 *)(&DAT_00080a38 + (longlong)param_1 * 0x1c);
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D4D0  FUN_0002d4d0  (2 params)
│  Called from: 0x0002C7A8(FUN_0002c7a8) 0x0002E26C(FUN_0002e26c) 0x0002C3C8(FUN_0002c3c8) 0x0002C56C(FUN_0002c56c) 0x0002E130(FUN_0002e130) 
│
│  
│  undefined4 FUN_0002d4d0(uint param_1,int param_2)
│  
│  {
│    bool bVar1;
│    undefined4 uVar2;
│    undefined7 extraout_var;
│    int iVar3;
│    
│    bVar1 = FUN_0002c274(param_1);
│    iVar3 = 0;
│    if ((int)CONCAT71(extraout_var,bVar1) == 0) {
│      uVar2 = 0;
│    }
│    else {
│      if (9 < param_2) {
│        iVar3 = (0x1a < param_2) + 1;
│      }
│      uVar2 = *(undefined4 *)(&DAT_00080eb0 + ((longlong)(int)param_1 * 3 + (longlong)iVar3) * 4);
│    }
│    return uVar2;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D520  FUN_0002d520  (2 params)
│  Called from: 0x0002D024(FUN_0002d024) 
│
│  
│  int FUN_0002d520(uint param_1,int param_2)
│  
│  {
│    bool bVar1;
│    undefined7 extraout_var;
│    int iVar2;
│    
│    bVar1 = FUN_0002c274(param_1);
│    iVar2 = 0;
│    if ((int)CONCAT71(extraout_var,bVar1) == 0) {
│      iVar2 = 0;
│    }
│    else {
│      if (9 < param_2) {
│        iVar2 = (0x1a < param_2) + 1;
│      }
│      iVar2 = (1 << ((byte)*(undefined4 *)
│                            (&DAT_00080eb0 + ((longlong)(int)param_1 * 3 + (longlong)iVar2) * 4) &
│                    0x1f)) + -1;
│      if (param_1 == 3) {
│        iVar2 = iVar2 * 2;
│      }
│    }
│    return iVar2;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D580  FUN_0002d580  (3 params)
│  Called from: 0x0002BAD4(FUN_0002bad4) 
│
│  
│  void FUN_0002d580(int param_1,int param_2,int *param_3)
│  
│  {
│    longlong lVar1;
│    int iVar2;
│    int iVar3;
│    int iVar4;
│    int iVar5;
│    longlong lVar6;
│    
│    lVar6 = (longlong)param_1;
│    lVar1 = (longlong)param_2 + lVar6 * 4;
│    iVar2 = *(int *)(&DAT_00080ee4 + lVar1 * 8);
│    iVar3 = *(int *)(&DAT_00080ee0 + lVar1 * 8);
│    iVar4 = *(int *)(&DAT_00080a3c + (lVar6 * 7 + (longlong)param_2) * 4);
│    iVar5 = *(int *)(&DAT_00080a34 + lVar6 * 0x1c);
│    *param_3 = iVar3;
│    if (iVar2 == 0) {
│      param_3[4] = 0;
│      param_3[1] = (iVar5 - iVar4) / iVar3;
│      param_3[3] = 0;
│      param_3[2] = iVar4 / iVar3;
│    }
│    else {
│      param_3[3] = iVar2;
│      iVar5 = (iVar5 - iVar4) / (iVar2 + iVar3);
│      param_3[1] = iVar5;
│      param_3[2] = iVar4 / (iVar2 + iVar3);
│      param_3[4] = iVar5 + 1;
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D618  FUN_0002d618  (4 params)
│  Called from: 0x0002D6E4(FUN_0002d6e4) 
│
│  
│  void FUN_0002d618(longlong param_1,int param_2,int param_3,int param_4)
│  
│  {
│    undefined1 *puVar1;
│    undefined1 *puVar2;
│    undefined *puVar3;
│    longlong lVar4;
│    longlong lVar5;
│    
│    lVar5 = 5;
│    puVar3 = &DAT_00081660;
│    puVar1 = (undefined1 *)(param_1 + ((param_4 + -2) * param_2 + -2 + param_3));
│    do {
│      lVar4 = 5;
│      puVar2 = puVar1;
│      do {
│        *puVar2 = puVar2[(longlong)puVar3 - (longlong)puVar1];
│        puVar2 = puVar2 + 1;
│        lVar4 = lVar4 + -1;
│      } while (lVar4 != 0);
│      puVar1 = puVar1 + param_2;
│      puVar3 = puVar3 + 5;
│      lVar5 = lVar5 + -1;
│    } while (lVar5 != 0);
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D670  FUN_0002d670  (2 params)
│  Called from: 0x0002A86C(FUN_0002a86c) 
│
│  
│  undefined4 FUN_0002d670(uint param_1,int param_2)
│  
│  {
│    if (param_1 < 8) {
│      return *(undefined4 *)(&DAT_000815e0 + ((longlong)(int)param_1 + (longlong)param_2 * 8) * 4);
│    }
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D690  FUN_0002d690  (4 params)
│  Called from: 0x0002D6E4(FUN_0002d6e4) 
│
│  
│  void FUN_0002d690(longlong param_1,int param_2,int param_3,int param_4)
│  
│  {
│    undefined1 *puVar1;
│    undefined1 *puVar2;
│    undefined *puVar3;
│    longlong lVar4;
│    longlong lVar5;
│    
│    lVar5 = 7;
│    puVar3 = &DAT_00080970;
│    puVar1 = (undefined1 *)(param_1 + (param_2 * param_4 + param_3));
│    do {
│      lVar4 = 7;
│      puVar2 = puVar1;
│      do {
│        *puVar2 = puVar2[(longlong)puVar3 - (longlong)puVar1];
│        puVar2 = puVar2 + 1;
│        lVar4 = lVar4 + -1;
│      } while (lVar4 != 0);
│      puVar1 = puVar1 + param_2;
│      puVar3 = puVar3 + 7;
│      lVar5 = lVar5 + -1;
│    } while (lVar5 != 0);
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002D6E4  FUN_0002d6e4  (1 params)
│  Called from: 0x0002DA20(FUN_0002da20) 
│
│  
│  undefined1 * FUN_0002d6e4(int param_1)
│  
│  {
│    uint uVar1;
│    int iVar2;
│    byte bVar3;
│    undefined1 *puVar4;
│    longlong lVar5;
│    byte *pbVar6;
│    int iVar7;
│    ulonglong uVar8;
│    int iVar9;
│    longlong lVar10;
│    longlong lVar11;
│    byte *pbVar12;
│    undefined1 *puVar13;
│    longlong lVar14;
│    ulonglong uVar15;
│    int iVar16;
│    ulonglong uVar17;
│    
│    lVar14 = (longlong)param_1;
│    iVar2 = *(int *)(&DAT_00080a30 + lVar14 * 0x1c);
│    lVar10 = (longlong)iVar2;
│    puVar4 = FUN_00002888(iVar2 * iVar2);
│    uVar15 = 0;
│    if (puVar4 == (undefined1 *)0x0) {
│      puVar4 = (undefined1 *)0x0;
│    }
│    else {
│      FUN_0000045c(puVar4,0,(longlong)(iVar2 * iVar2));
│      FUN_0002d690((longlong)puVar4,iVar2,0,0);
│      iVar7 = iVar2 + -7;
│      FUN_0002d690((longlong)puVar4,iVar2,iVar7,0);
│      FUN_0002d690((longlong)puVar4,iVar2,0,iVar7);
│      lVar5 = 7;
│      puVar13 = puVar4;
│      do {
│        puVar13[7] = 0xc0;
│        puVar13[lVar10 + -8] = 0xc0;
│        puVar13[(longlong)(iVar7 * iVar2) + 7] = 0xc0;
│        puVar13 = puVar13 + lVar10;
│        lVar5 = lVar5 + -1;
│      } while (lVar5 != 0);
│      *(undefined8 *)(puVar4 + iVar2 * 7) = 0xc0c0c0c0c0c0c0c0;
│      lVar11 = (longlong)(iVar2 << 3);
│      *(undefined8 *)(puVar4 + lVar11 + -8) = 0xc0c0c0c0c0c0c0c0;
│      *(undefined8 *)(puVar4 + (iVar2 + -8) * iVar2) = 0xc0c0c0c0c0c0c0c0;
│      *(undefined8 *)(puVar4 + lVar11) = 0x8484848484848484;
│      puVar4[lVar11 + 8] = 0x84;
│      *(undefined8 *)(puVar4 + (longlong)(iVar2 * 9) + -8) = 0x8484848484848484;
│      lVar5 = 8;
│      puVar13 = puVar4 + 8;
│      do {
│        *puVar13 = 0x84;
│        puVar13 = puVar13 + lVar10;
│        lVar5 = lVar5 + -1;
│      } while (lVar5 != 0);
│      puVar13 = puVar4 + (longlong)(iVar7 * iVar2) + 8;
│      lVar5 = 7;
│      do {
│        *puVar13 = 0x84;
│        puVar13 = puVar13 + lVar10;
│        lVar5 = lVar5 + -1;
│      } while (lVar5 != 0);
│      iVar7 = 1;
│      pbVar12 = puVar4 + lVar11 + 6;
│      pbVar6 = puVar4 + (longlong)(iVar2 * 6) + 8;
│      if (1 < iVar2 + -0xf) {
│        do {
│          bVar3 = (byte)iVar7;
│          iVar7 = iVar7 + 1;
│          bVar3 = bVar3 & 1 | 0x90;
│          *pbVar6 = bVar3;
│          *pbVar12 = bVar3;
│          pbVar12 = pbVar12 + lVar10;
│          pbVar6 = pbVar6 + 1;
│        } while (iVar7 < iVar2 + -0xf);
│      }
│      iVar7 = 2;
│      if (1 < param_1) {
│        iVar9 = *(int *)(&DAT_00081400 + lVar14 * 8);
│        iVar16 = *(int *)(&DAT_00081404 + lVar14 * 8) - iVar9;
│        if (-1 < iVar16) {
│          iVar7 = (iVar2 - iVar9) / iVar16 + 2;
│        }
│        if (iVar7 * iVar7 == 4) {
│          FUN_0002d618((longlong)puVar4,iVar2,iVar9,iVar9);
│        }
│        else {
│          uVar1 = iVar7 - 1;
│          if (1 < (int)uVar1) {
│            uVar8 = (ulonglong)(iVar7 - 2);
│            do {
│              FUN_0002d618((longlong)puVar4,iVar2,6,iVar9);
│              FUN_0002d618((longlong)puVar4,iVar2,iVar9,6);
│              iVar9 = iVar9 + iVar16;
│              uVar8 = uVar8 - 1;
│            } while (uVar8 != 0);
│          }
│          iVar7 = *(int *)(&DAT_00081400 + lVar14 * 8);
│          if (0 < (int)uVar1) {
│            uVar8 = (ulonglong)uVar1;
│            do {
│              iVar9 = *(int *)(&DAT_00081400 + lVar14 * 8);
│              if (0 < (int)uVar1) {
│                uVar17 = (ulonglong)uVar1;
│                do {
│                  FUN_0002d618((longlong)puVar4,iVar2,iVar9,iVar7);
│                  iVar9 = iVar9 + iVar16;
│                  uVar17 = uVar17 - 1;
│                } while (uVar17 != 0);
│              }
│              iVar7 = iVar7 + iVar16;
│              uVar8 = uVar8 - 1;
│            } while (uVar8 != 0);
│          }
│        }
│      }
│      lVar5 = 6;
│      if (6 < param_1) {
│        if (param_1 < 0x29) {
│          uVar15 = (ulonglong)*(uint *)(&DAT_00081534 + lVar14 * 4);
│        }
│        pbVar12 = puVar4 + (iVar2 + -0xb) * iVar2;
│        uVar8 = uVar15;
│        lVar14 = lVar5;
│        do {
│          lVar11 = 3;
│          pbVar6 = pbVar12;
│          do {
│            bVar3 = (byte)uVar8;
│            uVar8 = uVar8 >> 1;
│            *pbVar6 = bVar3 & 1 | 0x88;
│            pbVar6 = pbVar6 + lVar10;
│            lVar11 = lVar11 + -1;
│          } while (lVar11 != 0);
│          pbVar12 = pbVar12 + 1;
│          lVar14 = lVar14 + -1;
│        } while (lVar14 != 0);
│        pbVar12 = puVar4 + lVar10 + -0xb;
│        do {
│          lVar14 = 3;
│          pbVar6 = pbVar12;
│          do {
│            bVar3 = (byte)uVar15;
│            uVar15 = uVar15 >> 1;
│            *pbVar6 = bVar3 & 1 | 0x88;
│            pbVar6 = pbVar6 + 1;
│            lVar14 = lVar14 + -1;
│          } while (lVar14 != 0);
│          pbVar12 = pbVar12 + lVar10;
│          lVar5 = lVar5 + -1;
│        } while (lVar5 != 0);
│      }
│      puVar4[(lVar10 + -8) * lVar10 + 8] = 0x81;
│    }
│    return puVar4;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002DA20  FUN_0002da20  (1 params)
│  Called from: 0x0002BCEC(FUN_0002bcec) 
│
│  
│  undefined1 * FUN_0002da20(int param_1)
│  
│  {
│    longlong *plVar1;
│    undefined1 *puVar2;
│    uint uVar3;
│    
│    if (param_1 - 1U < 0x28) {
│      plVar1 = (longlong *)(&DAT_001042a0 + (longlong)param_1 * 8);
│      if (*plVar1 == 0) {
│        puVar2 = FUN_0002d6e4(param_1);
│        *plVar1 = (longlong)puVar2;
│        if (puVar2 == (undefined1 *)0x0) {
│          return (undefined1 *)0x0;
│        }
│      }
│      uVar3 = *(int *)(&DAT_00080a30 + (longlong)param_1 * 0x1c) *
│              *(int *)(&DAT_00080a30 + (longlong)param_1 * 0x1c);
│      puVar2 = FUN_00002888(uVar3);
│      if (puVar2 != (undefined1 *)0x0) {
│        FUN_0000047c(puVar2,*plVar1,(longlong)(int)uVar3);
│        return puVar2;
│      }
│    }
│    return (undefined1 *)0x0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0002DAA0  FUN_0002daa0  (6 params)
│  Called from: 0x0002DD54(FUN_0002dd54) 
│
│  
│  uint * FUN_0002daa0(uint param_1,uint param_2,uint param_3,uint param_4,uint param_5,uint param_6)
│  
│  {
│    uint *puVar1;
│    undefined1 *puVar2;
│    longlong lVar3;
│    uint uVar4;
│    uint uVar5;
│    ulonglong uVar6;
│    ulonglong uVar7;
│    uint uVar8;
│    ulonglong uVar10;
│    int iVar11;
│    int iVar12;
│    ulonglong uVar9;
│    
│    uVar7 = 0;
│    if (8 < param_1) {
│      return (uint *)0x0;
│    }
│    if ((int)param_3 < 0) {
│      return (uint *)0x0;
│    }
│    uVar5 = 1 << ((byte)param_1 & 0x1f);
│    if ((int)uVar5 <= (int)param_3) {
│      return (uint *)0x0;
│    }
│    if ((int)param_4 < 1) {
│      return (uint *)0x0;
│    }
│    if ((int)uVar5 <= (int)param_4) {
│      return (uint *)0x0;
│    }
│    uVar6 = (ulonglong)param_5;
│    if ((int)param_5 < 0) {
│      return (uint *)0x0;
│    }
│    if ((int)uVar5 <= (int)param_5) {
│      return (uint *)0x0;
│    }
│    if ((int)param_6 < 0) {
│      return (uint *)0x0;
│    }
│    if ((int)((uVar5 - param_5) + -1) <= (int)param_6) {
│      return (uint *)0x0;
│    }
│    puVar1 = (uint *)FUN_00002888(0x40);
│    if (puVar1 == (uint *)0x0) {
│      return (uint *)0x0;
│    }
│    *puVar1 = param_1;
│    puVar1[0xc] = param_6;
│    puVar1[1] = uVar5 - 1;
│    puVar2 = FUN_00002888(uVar5);
│    *(undefined1 **)(puVar1 + 2) = puVar2;
│    if (puVar2 == (undefined1 *)0x0) goto LAB_0002dbfc;
│    puVar2 = FUN_00002888(puVar1[1] + 1);
│    *(undefined1 **)(puVar1 + 4) = puVar2;
│    if (puVar2 == (undefined1 *)0x0) {
│      lVar3 = *(longlong *)(puVar1 + 2);
│    }
│    else {
│      uVar4 = 1;
│      *puVar2 = (char)puVar1[1];
