======================================================================
DEEP RE: PE_0186.bin
PATH   : /tmp/critical_modules/PE_0186.bin
│  Called from: 0x00006B7C(FUN_00006b7c) 
│
│  
│  undefined1 FUN_000039f4(void)
│  
│  {
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000039F8  FUN_000039f8  (1 params)
│  Called from: 0x00006C88(FUN_00006c88) 
│
│  
│  longlong FUN_000039f8(longlong param_1)
│  
│  {
│    *(longlong *)param_1 = param_1;
│    *(longlong *)(param_1 + 8) = param_1;
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003A04  FUN_00003a04  (2 params)
│  Called from: 0x00006B7C(FUN_00006b7c) 
│
│  
│  longlong FUN_00003a04(longlong param_1,longlong *param_2)
│  
│  {
│    undefined8 *puVar1;
│    
│    *param_2 = param_1;
│    puVar1 = *(undefined8 **)(param_1 + 8);
│    param_2[1] = (longlong)puVar1;
│    *puVar1 = param_2;
│    *(longlong **)(param_1 + 8) = param_2;
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003A1C  FUN_00003a1c  (3 params)
│  Called from: 0x00006B7C(FUN_00006b7c) 
│
│  
│  undefined8 * FUN_00003a1c(undefined8 *param_1,undefined8 *param_2,ulonglong param_3)
│  
│  {
│    if ((param_3 != 0) && (param_1 != param_2)) {
│      param_1 = FUN_000072c0(param_1,param_2,param_3);
│    }
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003A3C  FUN_00003a3c  (2 params)
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  ulonglong FUN_00003a3c(undefined8 param_1,longlong *param_2)
│  
│  {
│    longlong lVar1;
│    uint uVar2;
│    ulonglong uVar3;
│    char *pcVar4;
│    
│    uVar3 = FUN_000061b0(&DAT_000085c8,&DAT_0000a768);
│    if ((char)uVar3 == '\0') {
│  LAB_00003a60:
│      uVar3 = uVar3 & 0xffffffffffffff00;
│    }
│    else {
│      uVar2 = DAT_0000a768 & 0xffff;
│      uVar3 = (ulonglong)uVar2;
│      if (uVar2 == 0x44bf) {
│        DAT_00008430 = 0x80000;
│        pcVar4 = s_SST_25LF040_00009c48;
│      }
│      else {
│        if (uVar2 != 0x80bf) goto LAB_00003a60;
│        DAT_00008430 = 0x100000;
│        pcVar4 = s_SST_25LF080_00009c58;
│      }
│      FUN_00007090((undefined8 *)&DAT_0000a8c0,(undefined8 *)pcVar4,0xb);
│      *param_2 = (longlong)&PTR_FUN_00008570;
│      FUN_00007090((undefined8 *)&DAT_00008418,(undefined8 *)&DAT_000085c8,0x18);
│      DAT_00008434 = DAT_0000a768;
│      _DAT_0000a6c4 = (undefined2)DAT_0000a768;
│      *(undefined4 *)(*param_2 + 0x48) = DAT_000085d8;
│      *(undefined4 *)(*param_2 + 0x4c) = DAT_000085dc;
│      lVar1 = *param_2;
│      *(undefined **)(lVar1 + 0x50) = &DAT_0000a8c0;
│      uVar3 = CONCAT71((int7)((ulonglong)lVar1 >> 8),1);
│    }
│    return uVar3;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003CF4  FUN_00003cf4  (1 params)
│  Called from: 0x00003E40(FUN_00003e40) 
│
│  
│  undefined8 FUN_00003cf4(uint param_1)
│  
│  {
│    uint uVar1;
│    int iVar2;
│    
│    uVar1 = param_1 >> 0x10 & 0xff;
│    if (uVar1 < 0x19) {
│      if (uVar1 == 0x18) {
│        return 0x1000000;
│      }
│      if (uVar1 == 0x10) {
│        return 0x10000;
│      }
│      if (uVar1 == 0x11) {
│        return 0x20000;
│      }
│      if (uVar1 == 0x12) {
│        return 0x40000;
│      }
│      if (uVar1 == 0x13) {
│        return 0x80000;
│      }
│      if (uVar1 == 0x14) {
│        return 0x100000;
│      }
│      if (uVar1 == 0x15) {
│        return 0x200000;
│      }
│      iVar2 = uVar1 - 0x16;
│      if (uVar1 == 0x16) {
│        return 0x400000;
│      }
│    }
│    else {
│      if (uVar1 == 0x19) {
│        return 0x2000000;
│      }
│      if ((uVar1 == 0x1a) || (uVar1 == 0x20)) {
│        return 0x4000000;
│      }
│      if (uVar1 == 0x21) {
│        return 0x8000000;
│      }
│      iVar2 = uVar1 - 0x36;
│      if (iVar2 == 0) {
│        return 0x400000;
│      }
│    }
│    if (iVar2 != 1) {
│      return 0x1000000;
│    }
│    return 0x800000;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003D90  FUN_00003d90  (1 params)
│  Called from: 0x00003E40(FUN_00003e40) 
│
│  
│  undefined8 FUN_00003d90(uint param_1)
│  
│  {
│    uint uVar1;
│    
│    uVar1 = param_1 >> 0x10 & 0xff;
│    if (uVar1 == 0x12) {
│      return 0x80000;
│    }
│    if (uVar1 == 0x13) {
│      return 0x100000;
│    }
│    if (uVar1 == 0x14) {
│      return 0x200000;
│    }
│    if (uVar1 != 0x15) {
│      if (uVar1 == 0x16) {
│        return 0x800000;
│      }
│      if ((uVar1 == 0x17) || (uVar1 != 0x46)) {
│        return 0x1000000;
│      }
│    }
│    return 0x400000;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003DE0  FUN_00003de0  (1 params)
│  Called from: 0x00003E40(FUN_00003e40) 
│
│  
│  undefined8 FUN_00003de0(uint param_1)
│  
│  {
│    uint uVar1;
│    
│    uVar1 = param_1 >> 0x10 & 0xff;
│    if (uVar1 != 1) {
│      if (uVar1 == 2) {
│        return 0x400000;
│      }
│      if (uVar1 != 0x41) {
│        if (uVar1 != 0x43) {
│          if (uVar1 == 0x4a) {
│            return 0x400000;
│          }
│          if (uVar1 != 0x4b) {
│            if (uVar1 == 0x8c) {
│              return 0x40000;
│            }
│            if (uVar1 == 0x8d) {
│              return 0x80000;
│            }
│            if (uVar1 == 0x8e) {
│              return 0x100000;
│            }
│            return 0x1000000;
│          }
│        }
│        return 0x800000;
│      }
│    }
│    return 0x200000;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003E40  FUN_00003e40  (2 params)
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  undefined8 FUN_00003e40(undefined8 param_1,longlong *param_2)
│  
│  {
│    undefined *puVar1;
│    undefined8 uVar2;
│    uint uVar3;
│    char *pcVar4;
│    undefined4 uVar5;
│    ulonglong uVar6;
│    
│    puVar1 = (undefined *)FUN_000061b0(&DAT_000086d8,&DAT_0000a768);
│    if ((char)puVar1 == '\0') {
│  LAB_00003e64:
│      return (ulonglong)puVar1 & 0xffffffffffffff00;
│    }
│    uVar3 = DAT_0000a768 & 0xffff;
│    if (0x40c8 < uVar3) {
│      puVar1 = &UNK_00007020;
│      if (uVar3 < 0x7021) {
│        if (uVar3 == 0x7020) {
│  LAB_000043d5:
│          DAT_000086ec = 0x1000;
│          DAT_000086dc = 0x20;
│          uVar2 = FUN_00003cf4(DAT_0000a768);
│          DAT_00008430 = (int)uVar2;
│          uVar6 = 0x21;
│          pcVar4 = s_STM_Micron_Numonyx_25PF_PX_Serie_00009da8;
│          goto LAB_0000444e;
│        }
│        if (uVar3 != 0x40ef) {
│          if (uVar3 == 0x418c) {
│  LAB_00004264:
│            DAT_000086ec = 0x1000;
│            DAT_000086dc = 0x20;
│            uVar2 = FUN_00003cf4(DAT_0000a768);
│            DAT_00008430 = (int)uVar2;
│            uVar6 = 0x15;
│            pcVar4 = s_ESMT_25L_QA_PA_Series_00009f58;
│            goto LAB_0000444e;
│          }
│          if (uVar3 != 0x50ef) {
│            if (uVar3 == 0x5ec2) goto LAB_00003ed3;
│            if (uVar3 == 0x6001) {
│              DAT_000086ec = 0x1000;
│              DAT_000086dc = 0x20;
│              uVar2 = FUN_00003cf4(DAT_0000a768);
│              DAT_00008430 = (int)uVar2;
│              uVar6 = 0x17;
│              pcVar4 = s_Spansion_25FL_L__Series_00009ec0;
│              goto LAB_0000444e;
│            }
│            if (uVar3 == 0x609d) {
│              DAT_000086ec = 0x1000;
│              DAT_000086dc = 0x20;
│              uVar2 = FUN_00003cf4(DAT_0000a768);
│              DAT_00008430 = (int)uVar2;
│              pcVar4 = s_ISSI_25LP_Series_00009f28;
│              goto LAB_00004442;
│            }
│            if (uVar3 == 0x60c8) goto LAB_000041ec;
│            if (uVar3 != 0x60ef) {
│              if (uVar3 != 0x701c) goto LAB_00003e64;
│              goto LAB_000041c2;
│            }
│          }
│        }
│      }
│      else {
│        if (uVar3 == 0x709d) {
│          DAT_000086ec = 0x1000;
│          DAT_000086dc = 0x20;
│          uVar2 = FUN_00003cf4(DAT_0000a768);
│          DAT_00008430 = (int)uVar2;
│          pcVar4 = s_ISSI_25WP_Series_00009f40;
│  LAB_00004442:
│          uVar6 = 0x10;
│          goto LAB_0000444e;
│        }
│        if (uVar3 != 0x70ef) {
│          if (uVar3 == 0x7120) goto LAB_000043d5;
│          if (uVar3 != 0x71ef) {
│            if (uVar3 == 0x8020) {
│              DAT_000086ec = 0x100;
│              DAT_000086dc = 0xdb;
│              uVar2 = FUN_00003cf4(DAT_0000a768);
│              DAT_00008430 = (int)uVar2;
│              uVar6 = 0x17;
│              pcVar4 = s_STM_Numonyx_25PE_Series_00009d28;
│              goto LAB_0000444e;
│            }
│            if (uVar3 != 0x8989) {
│              if (uVar3 == 0x9d7f) {
│                DAT_000086ec = 0x1000;
│                DAT_000086dc = 0xd7;
│                uVar2 = FUN_00003d90(DAT_0000a768);
│                DAT_00008430 = (int)uVar2;
│                uVar6 = 0x12;
│                pcVar4 = s_PMC_25LV_LQ_Series_00009d50;
│              }
│              else {
│                if ((uVar3 != 0xba20) && (uVar3 != 0xbb20)) goto LAB_00003e64;
│                DAT_000086ec = 0x1000;
│                DAT_000086dc = 0x20;
│                uVar2 = FUN_00003cf4(DAT_0000a768);
│                DAT_00008430 = (int)uVar2;
│                uVar6 = 0x19;
│                pcVar4 = s_Micron_Numonyx_25Q_Series_00009e58;
│              }
│              goto LAB_0000444e;
│            }
│            uVar3 = DAT_0000a768 >> 0x10 & 0xff;
│            DAT_000086ec = 0x10000;
│            if (uVar3 == 0x11) {
│  LAB_00004392:
│              DAT_00008430 = 0x200000;
│            }
│            else if (uVar3 == 0x12) {
│  LAB_00004386:
│              DAT_00008430 = 0x400000;
│            }
│            else if (uVar3 == 0x13) {
│  LAB_0000437a:
│              DAT_00008430 = 0x800000;
│            }
│            else {
│              if (uVar3 == 0x15) goto LAB_00004392;
│              if (uVar3 == 0x16) goto LAB_00004386;
│              if (uVar3 == 0x17) goto LAB_0000437a;
│              DAT_00008430 = 0x1000000;
│            }
│            uVar6 = 0x18;
│            pcVar4 = s_Intel_Numonyx_25F160_320_00009ed8;
│            goto LAB_0000444e;
│          }
│        }
│      }
│  LAB_000043fc:
│      DAT_000086ec = 0x1000;
│      DAT_000086dc = 0x20;
│      uVar2 = FUN_00003cf4(DAT_0000a768);
│      DAT_00008430 = (int)uVar2;
│      uVar6 = 0x14;
│      pcVar4 = s_Winbond_25X_Q_Series_00009df8;
│      goto LAB_0000444e;
│    }
│    if (uVar3 == 0x40c8) {
│  LAB_000041ec:
│      DAT_000086ec = 0x1000;
│      DAT_000086dc = 0x20;
│      uVar2 = FUN_00003cf4(DAT_0000a768);
│      DAT_00008430 = (int)uVar2;
│      uVar6 = 0x15;
│      pcVar4 = s_GigaDevice_25Q_Series_00009e10;
│      goto LAB_0000444e;
│    }
│    puVar1 = (undefined *)0x30ef;
│    if (uVar3 < 0x30f0) {
│      if (uVar3 == 0x30ef) goto LAB_000043fc;
│      puVar1 = (undefined *)0x24c2;
│      if (uVar3 < 0x24c3) {
│        if (uVar3 != 0x24c2) {
│          if (uVar3 == 0x201) {
│            DAT_000086ec = 0x10000;
│            uVar2 = FUN_00003d90(DAT_0000a768);
│            DAT_00008430 = (int)uVar2;
│            uVar6 = 0x13;
│            pcVar4 = s_Spansion_25FL_Series_00009e78;
│            goto LAB_0000444e;
│          }
│          if (uVar3 == 0x2001) {
│            DAT_000086ec = 0x10000;
│            uVar2 = FUN_00003cf4(DAT_0000a768);
│            DAT_00008430 = (int)uVar2;
│            uVar6 = 0x17;
│            pcVar4 = s_Spansion_25FL_P__Series_00009e90;
│            goto LAB_0000444e;
│          }
│          if (uVar3 == 0x201c) {
│            DAT_000086dc = 0xd8;
│            DAT_000086ec = 0x10000;
│            uVar2 = FUN_00003cf4(DAT_0000a768);
│            DAT_00008430 = (int)uVar2;
│            uVar6 = 0xe;
│            pcVar4 = s_EON_25P_Series_00009e28;
│            goto LAB_0000444e;
│          }
│          if (uVar3 == 0x2020) {
│            uVar5 = 0x10000;
│            DAT_000086dc = 0xd8;
│            uVar2 = FUN_00003cf4(DAT_0000a768);
│            pcVar4 = s_STM_Micron_Numonyx_25P_Series_00009e38;
│            DAT_00008430 = (int)uVar2;
│            if (DAT_00008430 == 0x1000000) {
│              uVar5 = 0x40000;
│            }
│            uVar6 = 0x1d;
│            DAT_000086ec = uVar5;
│            goto LAB_0000444e;
│          }
│          if (uVar3 != 0x20c2) goto LAB_00003e64;
│        }
│      }
│      else if (uVar3 != 0x25c2) {
│        if (uVar3 == 0x26bf) {
│          DAT_000086ec = 0x1000;
│          DAT_00008439 = 1;
│          uVar2 = FUN_00003de0(DAT_0000a768);
│          DAT_00008430 = (int)uVar2;
│          uVar6 = 0xf;
│          pcVar4 = s_SST_26VF_Series_00009d40;
│          goto LAB_0000444e;
│        }
│        if (uVar3 != 0x301c) {
│          if (uVar3 != 0x3037) goto LAB_00003e64;
│          goto LAB_00003fda;
│        }
│        goto LAB_000041c2;
│      }
│  LAB_00003ed3:
│      DAT_000086ec = 0x1000;
│      DAT_000086dc = 0x20;
│      uVar2 = FUN_00003cf4(DAT_0000a768);
│      DAT_00008430 = (int)uVar2;
│      uVar6 = 0x11;
│      pcVar4 = s_MXIC_25L_U_Series_00009de0;
│    }
│    else {
│      if (uVar3 != 0x311c) {
│        if (uVar3 == 0x32f8) {
│          DAT_000086ec = 0x1000;
│          DAT_000086dc = 0x20;
│          uVar2 = FUN_00003cf4(DAT_0000a768);
│          DAT_00008430 = (int)uVar2;
│          uVar6 = 0x12;
│          pcVar4 = s_FIDELIX_25Q_Series_00009ef8;
│          goto LAB_0000444e;
│        }
│        if (uVar3 == 0x377f) {
│          DAT_000086ec = 0x1000;
│          uVar2 = FUN_00003d90(DAT_0000a768);
│          DAT_00008430 = (int)uVar2;
│          uVar6 = 0xf;
│          pcVar4 = s_AMIC_25L_Series_00009d68;
│          goto LAB_0000444e;
│        }
│        if (uVar3 != 0x381c) {
│          if (uVar3 == 0x3820) {
│            DAT_000086ec = 0x1000;
│            DAT_000086dc = 0x20;
│            uVar2 = FUN_00003cf4(DAT_0000a768);
│            DAT_00008430 = (int)uVar2;
│            uVar6 = 0xf;
│            pcVar4 = s_XMC_25QU_Series_00009dd0;
│            goto LAB_0000444e;
│          }
│          if (uVar3 == 0x4001) {
│            DAT_000086ec = 0x1000;
│            DAT_000086dc = 0x20;
│            uVar2 = FUN_00003cf4(DAT_0000a768);
│            DAT_00008430 = (int)uVar2;
│            uVar6 = 0x17;
│            pcVar4 = s_Spansion_25FL_K__Series_00009ea8;
│            goto LAB_0000444e;
│          }
│          if (uVar3 != 0x4037) {
│            if (uVar3 != 0x408c) {
│              if (uVar3 != 0x40a1) goto LAB_00003e64;
│              DAT_000086ec = 0x1000;
│              DAT_000086dc = 0x20;
│              uVar2 = FUN_00003cf4(DAT_0000a768);
│              DAT_00008430 = (int)uVar2;
│              uVar6 = 0x12;
│              pcVar4 = s_Fudan_FM25Q_Series_00009f10;
│              goto LAB_0000444e;
│            }
│            goto LAB_00004264;
│          }
│  LAB_00003fda:
│          DAT_000086ec = 0x1000;
│          DAT_000086dc = 0x20;
│          uVar2 = FUN_00003cf4(DAT_0000a768);
│          DAT_00008430 = (int)uVar2;
│          uVar6 = 0x12;
│          pcVar4 = s_AMIC_25L_LQ_Series_00009d78;
│          goto LAB_0000444e;
│        }
│      }
│  LAB_000041c2:
│      DAT_000086ec = 0x1000;
│      DAT_000086dc = 0x20;
│      uVar2 = FUN_00003cf4(DAT_0000a768);
│      DAT_00008430 = (int)uVar2;
│      uVar6 = 0x15;
│      pcVar4 = s_EON_25F_Q_S_QH_Series_00009d90;
│    }
│  LAB_0000444e:
│    FUN_00007090((undefined8 *)&DAT_0000a8c0,(undefined8 *)pcVar4,uVar6);
│    *param_2 = (longlong)&PTR_FUN_00008570;
│    FUN_00007090((undefined8 *)&DAT_00008418,(undefined8 *)&DAT_000086d8,0x18);
│    uVar3 = DAT_0000a768;
│    DAT_00008434 = DAT_0000a768;
│    *(undefined4 *)(*param_2 + 0x48) = DAT_000086e8;
│    *(undefined4 *)(*param_2 + 0x4c) = DAT_000086ec;
│    _DAT_0000a6c4 = (undefined2)uVar3;
│    *(undefined **)(*param_2 + 0x50) = &DAT_0000a8c0;
│    uVar2 = FUN_00005fe4(0x8418);
│    return CONCAT71((int7)((ulonglong)uVar2 >> 8),1);
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000045F4  FUN_000045f4  (2 params)
│  Called from: 0x00004658(FUN_00004658) 
│
│  
│  undefined8 FUN_000045f4(byte *param_1,byte param_2)
│  
│  {
│    byte bVar1;
│    int iVar2;
│    
│    iVar2 = 0x30000;
│    do {
│      bVar1 = *param_1;
│      if ((bVar1 & 0x80) == (param_2 & 0x80)) {
│        bVar1 = *param_1;
│        if (((*param_1 ^ bVar1) & 0x40) == 0) {
│          if (((*param_1 ^ bVar1) & 4) == 0) {
│            return 0;
│          }
│          goto LAB_00004623;
│        }
│      }
│      else {
│  LAB_00004623:
│        if (((bVar1 & 0x20) != 0) && (((*param_1 ^ *param_1) & 0x40) != 0)) {
│          return 0x8000000000000012;
│        }
│      }
│      iVar2 = iVar2 + -1;
│      if (iVar2 == 0) {
│        return 0x8000000000000007;
│      }
│    } while( true );
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00004658  FUN_00004658  (2 params)
│
│  
│  ulonglong FUN_00004658(longlong param_1,uint param_2)
│  
│  {
│    ushort uVar1;
│    longlong lVar2;
│    byte *pbVar3;
│    uint uVar4;
│    ulonglong uVar5;
│    byte *pbVar6;
│    byte bVar7;
│    ulonglong uVar8;
│    ushort uVar9;
│    uint uVar10;
│    ulonglong local_res18;
│    
│    uVar10 = *(uint *)(DAT_0000a6c8 + 0x4c);
│    uVar1 = (ushort)(param_2 / uVar10);
│    if (param_2 % uVar10 == 0) {
│      uVar9 = 0;
│      uVar5 = 0;
│      if (uVar1 != 0) {
│        do {
│          uVar8 = uVar5 & 0xff;
│          pbVar6 = (byte *)((ulonglong)(uVar9 * uVar10) + param_1);
│          local_res18 = uVar5;
│          while( true ) {
│            *pbVar6 = 0xf0;
│            if (DAT_0000843c == '\x01') {
│              pbVar6[0xaaa] = 0xaa;
│              pbVar6[0xaab] = 0;
│              pbVar6[0x554] = 0x55;
│              pbVar6[0x555] = 0;
│              pbVar6[0] = 0x30;
│              pbVar6[1] = 0;
│            }
│            else {
│              pbVar6[0xaaa] = 0xaa;
│              pbVar6[0x555] = 0x55;
│              pbVar6[0xaaa] = 0x80;
│              pbVar6[0xaaa] = 0xaa;
│              pbVar6[0x555] = 0x55;
│              *pbVar6 = 0x30;
│            }
│            lVar2 = FUN_000045f4(pbVar6,0xff);
│            if (lVar2 < (longlong)local_res18) {
│              *pbVar6 = 0xf0;
│            }
│            uVar5 = local_res18 & 0xffffffff;
│            uVar10 = *(uint *)(DAT_0000a6c8 + 0x4c);
│            pbVar3 = pbVar6;
│            if (uVar10 <= (uint)local_res18) break;
│            while (*pbVar3 == 0xff) {
│              uVar4 = (int)uVar5 + 1;
│              uVar5 = (ulonglong)uVar4;
│              uVar10 = *(uint *)(DAT_0000a6c8 + 0x4c);
│              pbVar3 = pbVar3 + 1;
│              if (uVar10 <= uVar4) goto LAB_0000476b;
│            }
│            bVar7 = (char)uVar8 + 1;
│            uVar8 = (ulonglong)bVar7;
│            if (2 < bVar7) {
│              return 0x8000000000000007;
│            }
│          }
│  LAB_0000476b:
│          uVar9 = uVar9 + 1;
│          uVar5 = local_res18;
│        } while (uVar9 < uVar1);
│      }
│    }
│    else {
│      local_res18 = 0x8000000000000002;
│    }
│    return local_res18;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00004938  FUN_00004938  (0 params)
│  Called from: 0x00006A70(FUN_00006a70) 
│
│  
│  void FUN_00004938(void)
│  
│  {
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0000493C  FUN_0000493c  (2 params)
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  undefined8 FUN_0000493c(short *param_1,undefined8 *param_2)
│  
│  {
│    short sVar1;
│    undefined8 *puVar2;
│    
│    *(undefined1 *)param_1 = 0xf0;
│    param_1[0x555] = 0xaa;
│    param_1[0x2aa] = 0x55;
│    param_1[0x555] = 0x90;
│    FUN_000021b0(10);
│    sVar1 = *param_1;
│    *(undefined1 *)param_1 = 0xf0;
│    if ((sVar1 == 1) && ((char)param_1[1] == '~')) {
│      puVar2 = FUN_00007090((undefined8 *)&DAT_0000a8c0,
│                            (undefined8 *)s_Spansion_S29GL_WS128_256_512_01G_00009fb0,0x21);
│    }
│    else {
│      *(undefined1 *)(param_1 + 0x555) = 0xaa;
│      *(undefined1 *)((longlong)param_1 + 0x555) = 0x55;
│      *(undefined1 *)(param_1 + 0x555) = 0x90;
│      FUN_000021b0(10);
│      sVar1 = *param_1;
│      *(undefined1 *)param_1 = 0xf0;
│      if (((char)sVar1 != '\x01') || ((char)param_1[1] != '~')) {
│        return 0;
│      }
│      puVar2 = FUN_00007090((undefined8 *)&DAT_0000a8c0,
│                            (undefined8 *)s_Spansion_S29GL_WS128_256_512_01G_00009fb0,0x21);
│      DAT_0000843c = 0;
│    }
│    _DAT_000087b0 = &DAT_0000a8c0;
│    *param_2 = &PTR_LAB_00008760;
│    return CONCAT71((int7)((ulonglong)puVar2 >> 8),1);
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00004A48  FUN_00004a48  (1 params)
│  Called from: 0x00004AA4(FUN_00004aa4) 
│
│  
│  ulonglong FUN_00004a48(byte *param_1)
│  
│  {
│    int iVar1;
│    
│    iVar1 = 0x30000;
│    do {
│      *param_1 = 0x70;
│      FUN_000021b0(10);
│      if ((char)*param_1 < '\0') {
│        return -(ulonglong)((*param_1 & 0x38) != 0) & 0x8000000000000007;
│      }
│      iVar1 = iVar1 + -1;
│    } while (iVar1 != 0);
│    return 0x8000000000000012;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00004AA4  FUN_00004aa4  (2 params)
│
│  
│  ulonglong FUN_00004aa4(longlong param_1,uint param_2)
│  
│  {
│    ushort uVar1;
│    byte *pbVar2;
│    uint uVar3;
│    ulonglong uVar4;
│    byte bVar5;
│    byte *pbVar6;
│    ushort uVar7;
│    ulonglong uVar8;
│    ulonglong local_res18;
│    
│    uVar1 = (ushort)(param_2 / *(uint *)(DAT_0000a6c8 + 0x4c));
│    uVar8 = 0;
│    if (param_2 % *(uint *)(DAT_0000a6c8 + 0x4c) == 0) {
│      uVar7 = 0;
│      if (uVar1 != 0) {
│        do {
│          bVar5 = 0;
│          pbVar6 = (byte *)((ulonglong)(*(int *)(DAT_0000a6c8 + 0x4c) * (uint)uVar7) + param_1);
│          do {
│            *pbVar6 = 0xff;
│            FUN_000021b0(10);
│            *pbVar6 = 0x50;
│            FUN_000021b0(10);
│            *pbVar6 = 0x20;
│            FUN_000021b0(10);
│            *pbVar6 = 0xd0;
│            FUN_000021b0(10);
│            local_res18 = FUN_00004a48(pbVar6);
│            *pbVar6 = 0xff;
│            FUN_000021b0(10);
│            *pbVar6 = 0x50;
│            FUN_000021b0(10);
│            if (local_res18 == 0) {
│              pbVar2 = pbVar6;
│              uVar4 = uVar8;
│              local_res18 = uVar8;
│              if (*(int *)(DAT_0000a6c8 + 0x4c) == 0) goto LAB_00004bce;
│              while (*pbVar2 == 0xff) {
│                uVar3 = (int)uVar4 + 1;
│                pbVar2 = pbVar2 + 1;
│                uVar4 = (ulonglong)uVar3;
│                if (*(uint *)(DAT_0000a6c8 + 0x4c) <= uVar3) goto LAB_00004bce;
│              }
│              local_res18 = 0x8000000000000007;
│            }
│            bVar5 = bVar5 + 1;
│          } while (bVar5 < 3);
│          if ((longlong)local_res18 < 0) {
│            return local_res18;
│          }
│  LAB_00004bce:
│          uVar7 = uVar7 + 1;
│        } while (uVar7 < uVar1);
│      }
│    }
│    else {
│      local_res18 = 0x8000000000000002;
│    }
│    return local_res18;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00004D5C  FUN_00004d5c  (2 params)
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  undefined * FUN_00004d5c(char *param_1,undefined8 *param_2)
│  
│  {
│    char cVar1;
│    char cVar2;
│    ulonglong in_RAX;
│    undefined *puVar3;
│    
│    *param_1 = -0x70;
│    cVar1 = *param_1;
│    cVar2 = param_1[2];
│    *param_1 = -1;
│    if ((cVar1 == -0x78) &&
│       ((((cVar2 == '\x17' || (cVar2 == '\x18')) || (cVar2 == '\x19')) ||
│        (((cVar2 == '\x1a' || (cVar2 == '\x1b')) || (cVar2 == '\x1c')))))) {
│      FUN_00007090((undefined8 *)&DAT_0000a8c0,(undefined8 *)s_Numonyx_28F640_128_256P30B_T_00009fd8,
│                   0x1c);
│      _DAT_00008740 = &DAT_0000a8c0;
│      _DAT_0000873c = 0x8000;
│      *param_2 = &PTR_LAB_000086f0;
│      puVar3 = &DAT_00008601;
│    }
│    else {
│      puVar3 = (undefined *)(in_RAX & 0xffffffffffffff00);
│    }
│    return puVar3;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00004DE4  FUN_00004de4  (2 params)
│
│  
│  ulonglong FUN_00004de4(longlong param_1,uint param_2)
│  
│  {
│    ushort uVar1;
│    byte *pbVar2;
│    ulonglong uVar3;
│    int iVar4;
│    byte *pbVar5;
│    uint uVar6;
│    ulonglong uVar7;
│    byte bVar8;
│    ushort uVar9;
│    ulonglong local_res18;
│    
│    uVar3 = 0;
│    if (param_2 % *(uint *)(DAT_0000a6c8 + 0x4c) == 0) {
│      *(undefined1 *)(param_1 + 0xaaa) = 0xaa;
│      *(undefined1 *)(param_1 + 0x555) = 0x55;
│      *(undefined1 *)(param_1 + 0xaaa) = 0xf0;
│      uVar1 = (ushort)(param_2 / *(uint *)(DAT_0000a6c8 + 0x4c));
│      uVar9 = 0;
│      if (uVar1 != 0) {
│        do {
│          pbVar2 = (byte *)((ulonglong)((uint)uVar9 * *(int *)(DAT_0000a6c8 + 0x4c)) + param_1);
│          pbVar5 = pbVar2;
│          uVar7 = uVar3;
│          uVar6 = 0;
│          if (*(int *)(DAT_0000a6c8 + 0x4c) != 0) {
│            do {
│              uVar6 = (uint)uVar7;
│              if (*pbVar5 != 0xff) break;
│              uVar6 = uVar6 + 1;
│              pbVar5 = pbVar5 + 1;
│              uVar7 = (ulonglong)uVar6;
│            } while (uVar6 < *(uint *)(DAT_0000a6c8 + 0x4c));
│          }
│          if (uVar6 == *(uint *)(DAT_0000a6c8 + 0x4c)) {
│            return local_res18;
│          }
│          bVar8 = 0;
│          do {
│            pbVar2[0xaaa] = 0xaa;
│            pbVar2[0x555] = 0x55;
│            pbVar2[0xaaa] = 0x80;
│            pbVar2[0xaaa] = 0xaa;
│            pbVar2[0x555] = 0x55;
│            iVar4 = 0x3000000;
│            *pbVar2 = 0x30;
│            do {
│              local_res18 = uVar3;
│              if ((*pbVar2 & 0x40) == (*pbVar2 & 0x40)) goto LAB_00004ee2;
│              iVar4 = iVar4 + -1;
