======================================================================
DEEP RE: PE_0433.bin
PATH   : /tmp/critical_modules/PE_0433.bin
│  Called from: 0x000004E4(FUN_000004e4) 0x00000454(FUN_00000454) 
│
│  
│  void FUN_000004b0(void)
│  
│  {
│    if (DAT_0001ef00 == 0) {
│      (**(code **)(DAT_0001ef30 + 0x140))(0xb88,0,&DAT_0001ef00);
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000004E4  FUN_000004e4  (0 params)
│  Called from: 0x000004A0(FUN_000004a0) 
│
│  
│  void FUN_000004e4(void)
│  
│  {
│    longlong lVar1;
│    
│    lVar1 = FUN_000004b0();
│    if (-1 < lVar1) {
│      (**(code **)(DAT_0001ef00 + 9))(DAT_0001ef00,DAT_0001ef08);
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0000050C  FUN_0000050c  (10 params)
│  Called from: 0x000003B8(FUN_000003b8) 
│
│  
│  void FUN_0000050c(longlong param_1,undefined8 *param_2,undefined2 *param_3,undefined2 *param_4,
│                   undefined4 *param_5,undefined2 *param_6,undefined8 *param_7,undefined4 *param_8,
│                   undefined8 *param_9,undefined4 *param_10)
│  
│  {
│    char cVar1;
│    short sVar2;
│    undefined8 uVar3;
│    undefined8 *puVar4;
│    short *psVar5;
│    longlong lVar6;
│    short *psVar7;
│    char *pcVar8;
│    
│    if ((param_1 != 0) &&
│       (pcVar8 = (char *)(*(longlong *)(param_1 + 0x1d) + 0x10),
│       pcVar8 < (char *)((ulonglong)*(uint *)(param_1 + 0x19) + *(longlong *)(param_1 + 0x1d)))) {
│      do {
│        lVar6 = 0;
│        if (*pcVar8 == -1) {
│          return;
│        }
│        cVar1 = *pcVar8;
│        if (cVar1 == '\x01') {
│          if (param_5 != (undefined4 *)0x0) {
│            *param_5 = *(undefined4 *)(pcVar8 + 3);
│          }
│        }
│        else if (cVar1 == '\x02') {
│          if (param_6 != (undefined2 *)0x0) {
│            *param_6 = *(undefined2 *)(pcVar8 + 3);
│          }
│        }
│        else if (cVar1 == '\x03') {
│          if (param_3 != (undefined2 *)0x0) {
│            *param_3 = *(undefined2 *)(pcVar8 + 3);
│          }
│        }
│        else if (cVar1 == '\x04') {
│          if (param_4 != (undefined2 *)0x0) {
│            *param_4 = *(undefined2 *)(pcVar8 + 3);
│          }
│        }
│        else if (cVar1 == '\x05') {
│          if (param_9 != (undefined8 *)0x0) {
│            psVar7 = (short *)(pcVar8 + 3);
│            sVar2 = *psVar7;
│            psVar5 = psVar7;
│            while (sVar2 != 0) {
│              psVar5 = psVar5 + 1;
│              lVar6 = lVar6 + 1;
│              sVar2 = *psVar5;
│            }
│            lVar6 = (**(code **)(DAT_0001ef30 + 0x40))(4,lVar6 * 2 + 2);
│            if ((-1 < lVar6) && (psVar5 = (short *)*param_9, psVar5 != (short *)0x0)) {
│              for (; *psVar7 != 0; psVar7 = psVar7 + 1) {
│                *psVar5 = *psVar7;
│                psVar5 = psVar5 + 1;
│              }
│  LAB_000006b4:
│              *psVar5 = 0;
│            }
│          }
│        }
│        else if (cVar1 == '\x06') {
│          if (param_7 != (undefined8 *)0x0) {
│            psVar7 = (short *)(pcVar8 + 3);
│            sVar2 = *psVar7;
│            psVar5 = psVar7;
│            while (sVar2 != 0) {
│              psVar5 = psVar5 + 1;
│              lVar6 = lVar6 + 1;
│              sVar2 = *psVar5;
│            }
│            lVar6 = (**(code **)(DAT_0001ef30 + 0x40))(4,lVar6 * 2 + 2);
│            if ((-1 < lVar6) && (psVar5 = (short *)*param_7, psVar5 != (short *)0x0)) {
│              for (; *psVar7 != 0; psVar7 = psVar7 + 1) {
│                *psVar5 = *psVar7;
│                psVar5 = psVar5 + 1;
│              }
│              goto LAB_000006b4;
│            }
│          }
│        }
│        else if (cVar1 == '\a') {
│          if (param_2 != (undefined8 *)0x0) {
│            psVar7 = (short *)(pcVar8 + 3);
│            sVar2 = *psVar7;
│            psVar5 = psVar7;
│            while (sVar2 != 0) {
│              psVar5 = psVar5 + 1;
│              lVar6 = lVar6 + 1;
│              sVar2 = *psVar5;
│            }
│            lVar6 = (**(code **)(DAT_0001ef30 + 0x40))(4,lVar6 * 2 + 2);
│            if ((-1 < lVar6) && (psVar5 = (short *)*param_2, psVar5 != (short *)0x0)) {
│              for (; *psVar7 != 0; psVar7 = psVar7 + 1) {
│                *psVar5 = *psVar7;
│                psVar5 = psVar5 + 1;
│              }
│              goto LAB_000006b4;
│            }
│          }
│        }
│        else {
│          puVar4 = (undefined8 *)param_8;
│          if (((cVar1 == '\b') || (puVar4 = (undefined8 *)param_10, cVar1 == '\n')) &&
│             (puVar4 != (undefined8 *)0x0)) {
│            uVar3 = *(undefined8 *)(pcVar8 + 0xb);
│            *puVar4 = *(undefined8 *)(pcVar8 + 3);
│            puVar4[1] = uVar3;
│          }
│        }
│        pcVar8 = pcVar8 + (ulonglong)*(ushort *)(pcVar8 + 1) + 3;
│      } while (pcVar8 < (char *)((ulonglong)*(uint *)(param_1 + 0x19) + *(longlong *)(param_1 + 0x1d))
│              );
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00000900  FUN_00000900  (0 params)
│  Called from: 0x000002A0(entry) 
│
│  
│  undefined8 FUN_00000900(void)
│  
│  {
│    FUN_000003b8(0xb20,DAT_00000b10);
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────
